gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YDR019C,104.1167033636211,1.043802849599802,0.25385092351084554,4.111873359228518,3.9246156909416954e-5,1.8592609218527235e-4,GCV1,GCV1,"T subunit of the mitochondrial glycine decarboxylase complex; glycine decarboxylase is required for the catabolism of glycine to 5,10-methylene-THF; expression is regulated by levels of levels of 5,10-methylene-THF in the cytoplasm",S000002426,A0A0L8VSW9,GO:0004047;GO:0005739;GO:0005829;GO:0005960;GO:0006544;GO:0006546;GO:0006730;GO:0008483;GO:0016740;GO:0019464,BP;CC;MF,00260;00670;00910;01100,PF01571;PF08669,IPR006222;IPR006223;IPR013977;IPR027266;IPR028896;IPR029043
YLR409C,69.82060434937304,-1.4195129154759003,0.34531339169960323,-4.110796017754128,3.9429742303601255e-5,1.86655789090886e-4,UTP21,UTP21,Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome,S000004401,D6VZ43,GO:0003674;GO:0005634;GO:0005730;GO:0006364;GO:0030686;GO:0032040;GO:0034388;GO:0042254;GO:1990904,BP;CC;MF,03008,PF04192;PF25168;PF25171,IPR001680;IPR007319;IPR011047;IPR015943;IPR017986;IPR019775;IPR024977
YBR128C,45.983341263269715,1.2152177023036947,0.295832033092513,4.107796203136901,3.994523255524002e-5,1.889544146714163e-4,ATG14,ATG14,"Autophagy-specific subunit of phosphatidylinositol 3-kinase complex I; Atg14p targets complex I to the phagophore assembly site (PAS); required for localizing additional ATG proteins to the PAS; required for overflow degradation of misfolded proteins when ERAD is saturated; homolog of human Barkor; other members are Vps34, Vps15, and Vps30p",S000000332,A0A0L8VVM3,GO:0000329;GO:0000407;GO:0000425;GO:0003674;GO:0005737;GO:0005774;GO:0006914;GO:0015031;GO:0016236;GO:0032258;GO:0032991;GO:0034045;GO:0034271;GO:0034727;GO:0051365;GO:0120095,BP;CC;MF,04140,PF10186,IPR018791;IPR023261
YPR012W,16.181267576986137,2.0969489976334734,0.5109231396793821,4.1042357152767925,4.0565370303887104e-5,1.9174424660856816e-4,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YPR012W is not an essential gene",S000006216,NA,,,,,
YGR261C,106.43935444491323,-0.8957002456476448,0.21825349603318198,-4.103944550384053,4.061648519272755e-5,1.918422617741769e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR024C-B,778.0732011441108,-1.2655779974663754,0.30854104087817197,-4.101814118032004,4.099235308279657e-5,1.934728772181318e-4,NA,NA,Protein of unknown function; identified by expression profiling and mass spectrometry,S000028818,D6VR34,GO:0003674;GO:0005829;GO:0008150;GO:0016020,BP;CC;MF,,,
YDL240W,80.12284369178064,-1.0932732614335183,0.2665677121575199,-4.101296637109158,4.1084148144824955e-5,1.937613110788421e-4,LRG1,LRG1,"GTPase-activating protein (GAP); contains Rho1p-specific GAP activity, interacting with activated forms of Rho1p; functions along with Sac7p as a negative regulator of the Pkc1p-mediated cell wall integrity signaling pathway; negative regulator of cell wall 1,3-beta-glucan biosynthesis; required for efficient cell fusion; contains a RhoGAP domain and three Lin-11-Isl1-Mec-3 (LIM) domains",S000002399,A0A0L8VS35,GO:0000131;GO:0000755;GO:0005096;GO:0005737;GO:0005739;GO:0005933;GO:0005934;GO:0005935;GO:0007165;GO:0008270;GO:0030036;GO:0030427;GO:0030435;GO:0030695;GO:0035024;GO:0043332;GO:0046872;GO:0060237;GO:0090334,BP;CC;MF,,PF00412;PF00620,IPR000198;IPR001781;IPR008936
YDL137W,404.8835218360317,-0.6982904202491944,0.17043353424112578,-4.097142169576016,4.18282031630301e-5,1.971232111750262e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAL040C,47.69973648377472,-1.493043520932179,0.3644581947426245,-4.096611195658658,4.192421560007767e-5,1.9742835310551117e-4,CLN3,CLN3,"G1 cyclin involved in cell cycle progression; activates Cdc28p kinase to promote G1 to S phase transition; plays a role in regulating transcription of other G1 cyclins, CLN1 and CLN2; regulated by phosphorylation and proteolysis; acetyl-CoA induces CLN3 transcription in response to nutrient repletion to promote cell-cycle entry; cell cycle arrest phenotype of the cln1 cln2 cln3 triple null mutant is complemented by any of human cyclins CCNA2, CCNB1, CCNC, CCND1, or CCNE1",S000000038,B3LUX6,GO:0000082;GO:0000307;GO:0001932;GO:0005634;GO:0005737;GO:0006357;GO:0007033;GO:0007089;GO:0016538;GO:0042144;GO:0044772;GO:0051301,BP;CC;MF,04111;04113,PF00134,IPR006671;IPR013763
YIL089W,21.53801891450291,-2.123735011905996,0.5185624960053508,-4.095427317374071,4.213904172568177e-5,1.9829213747964264e-4,NA,NA,Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking,S000001351,D6VVJ8,GO:0000324;GO:0000328;GO:0003674;GO:0005777;GO:0005783;GO:0008150;GO:0016020,BP;CC;MF,,PF15701,IPR031427
YKR059W,131.07696507264467,-1.085296502526043,0.2650390213336839,-4.0948555313281805,4.224317143991481e-5,1.9863412333809535e-4,TIF1,TIF1,"Translation initiation factor eIF4A; DEAD-box RNA helicase that couples ATPase activity to mRNA binding and unwinding; ATP hydrolysis accelerates the recruitment of mRNA during 48S preinitiation complex (PIC) assembly; ATPase activity stimulated by either eIF4G1 or by the PIC in an eIF3g and eIFGi subunit-dependent manner, independent of eIF4E and eIF4G; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E and eIF4G; protein abundance increases in response to DNA replication stress",S000001767,A0A0L8VML0,GO:0000166;GO:0002183;GO:0003676;GO:0003723;GO:0003724;GO:0003743;GO:0004386;GO:0005524;GO:0005737;GO:0006412;GO:0006413;GO:0010467;GO:0010494;GO:0016787;GO:0016887,BP;CC;MF,03013,PF00270;PF00271,
YGL165C,43.53312722623096,1.2488386756981231,0.3051258400351452,4.09286435902734,4.2607698484328475e-5,2.0019911899444518e-4,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF CUP2/YGL166W",S000003133,NA,,,,,
YHR006W,184.16102010850602,0.8031218142195653,0.196279290458379,4.0917297609136565,4.281674377699314e-5,2.010317746852875e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR380W,49.554189571074915,-1.3919700668340729,0.3403259662603761,-4.090108322116998,4.311717700554055e-5,2.022919560103927e-4,ARO10,ARO10,"Phenylpyruvate decarboxylase; catalyzes decarboxylation of phenylpyruvate to phenylacetaldehyde, which is the first specific step in the Ehrlich pathway; involved in protein N-terminal Met and Ala catabolism",S000002788,A0A0L8VTN5,GO:0000287;GO:0000949;GO:0000950;GO:0000951;GO:0000955;GO:0003824;GO:0004737;GO:0005634;GO:0005737;GO:0005829;GO:0006550;GO:0006552;GO:0006559;GO:0006569;GO:0006572;GO:0009083;GO:0016829;GO:0016831;GO:0030976;GO:0046872;GO:0047433;GO:0047434;GO:0050177;GO:0050546,BP;CC;MF,00360;01100,PF00205;PF02775;PF02776,IPR011766;IPR012000;IPR012001;IPR012110;IPR029035;IPR029061
YDR338C,98.74458242198605,-1.1195610171209918,0.2737372069772027,-4.089911742301918,4.315373651950573e-5,2.023131745513576e-4,NA,NA,Protein of unknown function; member of the multi-drug and toxin extrusion (MATE) family of the multidrug/oligosaccharidyl-lipid/polysaccharide (MOP) exporter superfamily,S000002746,A0A0L8VTT3,GO:0005575;GO:0015297;GO:0016020;GO:0022857;GO:0042910;GO:0055085;GO:1990961,BP;CC;MF,,PF01554,IPR002528
YHL010C,57.874050248902414,1.1175969579589762,0.2733650160125119,4.088295474896553,4.3455443467556923e-5,2.0357650259467504e-4,ETP1,ETP1,"Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2, which is a cytoplasmic protein that binds nuclear localization sequences",S000001002,D3DKQ3,GO:0005575;GO:0005737;GO:0007265;GO:0008139;GO:0008270;GO:0016567;GO:0043130;GO:0045471;GO:0046872;GO:0061630,BP;CC;MF,,PF02148;PF07576;PF13639,IPR001607;IPR001841;IPR011422;IPR013083
YGR180C,601.3830463771905,0.6707699690606423,0.16416169185279297,4.086032261790619,4.38812792759308e-5,2.054190353057843e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER044C-A,11.319350012299358,-2.73584214512572,0.6701233662140064,-4.082594762487388,4.453564260990184e-5,2.0832783931965196e-4,MEI4,MEI4,Meiosis-specific protein involved in forming DSBs; involved in double-strand break (DSBs) formation during meiotic recombination; required for chromosome synapsis and production of viable spores,S000001954,C7GSJ2,GO:0000794;GO:0003674;GO:0005634;GO:0005694;GO:0006310;GO:0030435;GO:0042138;GO:0051321,BP;CC;MF,,PF13971,IPR025888
YDL112W,89.9212800295413,-1.345682634783034,0.3296896200020433,-4.081665157594873,4.47141859965474e-5,2.0885361284629945e-4,TRM3,TRM3,2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs,S000002270,B5VFF7,GO:0002128;GO:0003723;GO:0005737;GO:0006396;GO:0008033;GO:0008168;GO:0008173;GO:0016423;GO:0016740;GO:0030488;GO:0032259;GO:0034599;GO:0141100,BP;CC;MF,,PF00588,IPR001537;IPR025759;IPR029026;IPR029028
YML087C,304.4537230018951,0.8772453721582454,0.21491818296700455,4.081764325603502,4.469510711995507e-5,2.0885361284629945e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR186W,3369.1426012918146,0.8222776492664411,0.2015725336453294,4.079313954118639,4.516880177403015e-5,2.1082112579674824e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR198W,93.16310293092991,-0.954818066241182,0.23408729734558031,-4.078897390282546,4.5249802021893966e-5,2.1098663478894575e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR047C,44.53735440028404,-1.3443840243407654,0.32960379485753105,-4.078788064081198,4.527108315740641e-5,2.1098663478894575e-4,AAP1,AAP1,"Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog, APE2, that arose from the whole genome duplication",S000001089,A0A0L8VP81,GO:0004177;GO:0005576;GO:0005634;GO:0005737;GO:0005977;GO:0006508;GO:0008233;GO:0008237;GO:0008270;GO:0016787;GO:0043171;GO:0046872;GO:0070006,BP;CC;MF,,PF01433;PF11838;PF17900,IPR001930;IPR014782;IPR024571
YLR332W,84.6815313038988,1.104497341978457,0.27087873414696173,4.07746051182898,4.553025940784445e-5,2.1203804436617824e-4,MID2,MID2,"O-glycosylated plasma membrane protein; acts as a sensor for cell wall integrity signaling and activates the pathway; interacts with Rom2p, a guanine nucleotide exchange factor for Rho1p, and with cell integrity pathway protein Zeo1p; MID2 has a paralog, MTL1, that arose from the whole genome duplication",S000004324,B3RHK6,GO:0000324;GO:0000425;GO:0004888;GO:0005515;GO:0005886;GO:0006970;GO:0010447;GO:0031505;GO:0036498;GO:0043332;GO:1903139,BP;CC;MF,04011,PF04478,IPR007567
YJR145C,360.6302158700655,-0.9717766733280876,0.23834917626636637,-4.077113621916116,4.5598213785790204e-5,2.121980250974688e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL054C,306.2965731879723,0.783114424668319,0.19208809065791527,4.076850480350431,4.5649826333144274e-5,2.122817770941135e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER079W,149.04312596746888,1.285251325029664,0.3153091760703259,4.076162137263663,4.578509998507287e-5,2.1275416218229226e-4,NA,NA,Protein of unknown function,S000000881,A0A0L8VRS9,GO:0003674;GO:0005634;GO:0005737;GO:0008150,BP;CC;MF,,,
YOR142W,305.6950890333069,-0.934949236349581,0.22955340665045385,-4.072905081183349,4.64303499471182e-5,2.1559386758533195e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR278W,216.88242869883146,0.8268713343171654,0.20322747088666454,4.068698639556919,4.727644682265332e-5,2.1936132379504463e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLL012W,60.706015100380284,1.2680080735025945,0.3117022094868344,4.068011181538167,4.741610657966023e-5,2.1984780693873305e-4,YEH1,YEH1,"Steryl ester hydrolase; one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes; YEH1 has a paralog, YEH2, that arose from the whole genome duplication",S000003935,D6VXZ0,GO:0004771;GO:0005811;GO:0006629;GO:0016020;GO:0016042;GO:0016125;GO:0016787,BP;CC;MF,,PF04083,IPR006693;IPR029058
YJL102W,250.54655060295508,0.6966876613149046,0.17158005602596269,4.06042332338139,4.898382225226831e-5,2.2694999084598268e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL016W,238.83523563164954,-0.753990516363625,0.18578555801360458,-4.0583914294802845,4.941189624397997e-5,2.2876548737590433e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR321W,98.75191798049525,-0.9295986475422254,0.22908527876256213,-4.0578716038131715,4.95219800443292e-5,2.2910718240288567e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL068W-A,48.439730289481155,1.3721028512749813,0.33818328885108506,4.057275733335157,4.96484538784455e-5,2.295241480544534e-4,NA,NA,Protein of unknown function; identified by homology to <i>Ashbya gossypii</i>,S000028524,A6ZZP7,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YHR074W,117.94871512468708,-0.9314381980886622,0.22960148769755828,-4.056760291185899,4.97581036724442e-5,2.298627832417594e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR022C,110.47740691116876,0.9575741164423097,0.23607377468040605,4.056249440407612,4.9867003207429956e-5,2.301974599816668e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR129W,67.65174221075283,-0.9833612977729074,0.2424548777899479,-4.0558528116099515,4.995170946549697e-5,2.3042004768050644e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR091C,97.12152100298661,-1.6099858298760534,0.39707035370659144,-4.054661383926249,5.0206978334149296e-5,2.3142851691981958e-4,RLI1,RLI1,"Essential Fe-S protein; required for ribosome biogenesis, translation initiation/termination; facilitates binding of multifactor complex (MFC) of initiation factors to small ribosomal subunit; Dom34-Hbs1 complex and Rli1p work in dissociating inactive ribosomes, thereby facilitating translation restart; forms complex with Lto1p and Yae1p; dependency on ROS-labile FeS clusters, activity in nuclear ribosomal-subunit export impaired by mild oxidative stress",S000002498,A0A0L8VSY2,GO:0000054;GO:0000166;GO:0003743;GO:0005506;GO:0005524;GO:0005634;GO:0005737;GO:0005829;GO:0006364;GO:0006412;GO:0006413;GO:0006415;GO:0016887;GO:0032790;GO:0042254;GO:0042273;GO:0043024;GO:0045727;GO:0060255,BP;CC;MF,,PF00005;PF00037;PF04068,IPR003439;IPR003593;IPR007209;IPR013283;IPR017871;IPR017896;IPR017900;IPR027417
YAL012W,108.0755382967041,0.8621777680730982,0.21273072143030824,4.052906708895605,5.0585178014020826e-5,2.3300174993329067e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR170W-B,190.37458004722018,1.0006249992776097,0.24691239652332242,4.052550675328666,5.066224570177371e-5,2.3318664840138556e-4,NA,NA,"Putative, non-essential component vacuolar ATPase; conserved in fungi; SWAT-GFP fusion protein localizes to vacuole membrane; partially overlaps the dubious genes YPR169W-A, YPR170W-A and YRP170C",S000028515,C7GP53,GO:0003674;GO:0004521;GO:0005575;GO:0005774;GO:0005789;GO:0008150,BP;CC;MF,,PF23489,IPR026770
YBR284W,78.70815268779253,1.0017909476063436,0.2472260489853489,4.0521253796589685,5.0754451859824686e-5,2.3344090567719802e-4,NA,metallo-dependent hydrolase superfamily protein,"Putative metallo-dependent hydrolase superfamily protein; similar to AMP deaminases but lacks key catalytic residues and does not rescue purine nucleotide metabolic defect of quadruple aah1 ade8 amd1 his1 mutant; null mutant exhibits longer telomeres, altered Ty mobility, decreased resistance to rapamycin and wortmannin; induced in response to hydrostatic pressure; not an essential gene; YBR284W has a paralog, YJL070C, that arose from the whole genome duplication",S000000488,D6VQS9,GO:0003674;GO:0005575;GO:0005829;GO:0008150;GO:0016020,BP;CC;MF,,PF19326,IPR001365;IPR006329;IPR032466
YGL195W,322.69392759844925,-1.259992900079507,0.31150804494636486,-4.044816564196444,5.23641083450133e-5,2.406691005813384e-4,GCN1,GCN1,Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA; suppresses frameshifting at stalled ribosomes,S000003163,D6VTV8,GO:0005737;GO:0005739;GO:0005829;GO:0006417;GO:0006448;GO:0019887;GO:0022626;GO:0030295;GO:0034198;GO:0072344;GO:0140469;GO:0170011;GO:1904688,BP;CC;MF,,PF12074;PF23271;PF24916;PF24984;PF24987;PF24993,IPR011989;IPR016024;IPR021133;IPR022716;IPR026827;IPR033173
YLL027W,263.77758447164217,0.7320476072649176,0.18100860193804796,4.044269716615282,5.248646860315292e-5,2.4105603580284416e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR037W,1294.1298909329098,-0.599266737628477,0.14819680305451324,-4.043722437170528,5.260919672567745e-5,2.4144409689146303e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR320W,119.4090122274488,-0.90086375224967,0.2229232956628786,-4.041137780467879,5.319249319380744e-5,2.4394378686920404e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR130C,684.7191768535099,1.5818811743985135,0.39153568839912967,4.040196644311901,5.340640344782805e-5,2.447470520849304e-4,NA,NA,Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7),S000003362,A0A0L8VQ14,GO:0003674;GO:0005737;GO:0032126;GO:0042149;GO:0097446,BP;CC;MF,,,
YOL061W,104.27498533078031,-1.0390706151013187,0.2574497703618929,-4.036012980865022,5.436720935097265e-5,2.4896949024756507e-4,PRS5,PRS5,"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; forms cytoplasmic foci upon DNA replication stress",S000005422,A0A0L8VHT1,GO:0000166;GO:0000287;GO:0002189;GO:0004749;GO:0005524;GO:0005737;GO:0005829;GO:0006015;GO:0006164;GO:0009156;GO:0009165;GO:0016301;GO:0016740;GO:0046872;GO:0097268,BP;CC;MF,00030;00230;01100;01110,PF13793;PF14572,IPR000836;IPR000842;IPR005946;IPR029057;IPR029099
YHR002W,41.911711940565105,-1.3883918794854098,0.3440505207372808,-4.035430251668169,5.450232921141731e-5,2.4940739780442053e-4,LEU5,LEU5,"Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16, which complements yeast null mutant; does not encode an isozyme of Leu4p, as first hypothesized",S000001044,A6ZSQ4,GO:0005739;GO:0005743;GO:0015228;GO:0015880;GO:0055085;GO:1990559,BP;CC;MF,,PF00153,IPR002067;IPR002167;IPR018108;IPR023395
YMR320W,16.279003277289874,-5.078759994308262,1.258604913124592,-4.035229754268014,5.454889290432781e-5,2.494397238890877e-4,NA,NA,Putative protein of unknown function; conserved among S. cerevisiae strains; YMR320W is not an essential gene,S000004939,A0A1S0T0B3,GO:0003674;GO:0005575;GO:0008150,BP;CC;MF,,,
YJR049C,81.72199279168052,1.0503673650161147,0.26037168839011743,4.0341074389099445,5.481023715345749e-5,2.504534353285702e-4,UTR1,UTR1,"ATP-NADH kinase; phosphorylates both NAD and NADH; active as a hexamer; enhances the activity of ferric reductase (Fre1p); UTR1 has a paralog, YEF1, that arose from the whole genome duplication",S000003810,A6ZQ08,GO:0000166;GO:0003951;GO:0005524;GO:0005634;GO:0005737;GO:0006741;GO:0006879;GO:0016301;GO:0016740;GO:0019674;GO:0042736,BP;CC;MF,,PF01513;PF20143,IPR002504;IPR016064;IPR017437;IPR017438
